ID,ten,quoc_gia,kinh_do,vi_do,thoi_gian,nhiet_do,do_am,ap_suat,huong_gio,toc_do_gio
1581130,hanoi,VN,105.8412,21.0245,Mon Apr 11 22:47:12 2022,23.0,82,1008,150,3.75
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:52:15 2022,25.99,89,1008,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:52:17 2022,11.34,50,1017,100,6.69
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:52:24 2022,27.0,79,1007,155,4.22
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:52:27 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:52:34 2022,24.95,94,1007,130,1.54
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:52:37 2022,20.45,81,1013,73,2.25
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:52:44 2022,27.0,79,1007,155,4.22
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:52:47 2022,20.45,81,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:52:54 2022,26.06,83,1009,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:52:57 2022,11.34,50,1017,100,6.69
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:53:04 2022,25.99,89,1008,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:53:07 2022,24.17,100,1008,0,1.54
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:53:14 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:53:17 2022,18.33,57,1016,230,5.14
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:53:24 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:53:27 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:53:34 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:53:37 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:53:44 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:53:47 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:53:54 2022,24.95,94,1007,130,1.54
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:53:57 2022,24.17,100,1008,0,1.54
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:54:04 2022,24.95,94,1007,130,1.54
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:54:07 2022,20.45,81,1013,73,2.25
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:54:14 2022,25.99,89,1008,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:54:17 2022,11.34,50,1017,100,6.69
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:54:24 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:54:27 2022,18.33,57,1016,230,5.14
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:54:34 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:54:37 2022,18.33,57,1016,230,5.14
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:54:44 2022,24.95,94,1007,130,1.54
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:54:47 2022,18.33,57,1016,230,5.14
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:54:54 2022,24.95,94,1007,130,1.54
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:54:57 2022,20.45,81,1013,73,2.25
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:55:04 2022,24.95,94,1007,130,1.54
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:55:07 2022,18.33,57,1016,230,5.14
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:55:14 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:55:17 2022,18.33,57,1016,230,5.14
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:55:24 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:55:27 2022,18.33,57,1016,230,5.14
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:55:34 2022,25.99,89,1008,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:55:37 2022,24.17,100,1008,0,1.54
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:55:44 2022,25.99,89,1008,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:55:47 2022,24.17,100,1008,0,1.54
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:55:54 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:55:57 2022,18.33,57,1016,230,5.14
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:56:04 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:56:07 2022,11.34,50,1017,100,6.69
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:56:14 2022,25.99,89,1008,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:56:17 2022,20.45,80,1013,73,2.25
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:56:24 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:56:27 2022,18.33,57,1016,230,5.14
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:56:34 2022,26.06,83,1009,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:56:37 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:56:44 2022,24.95,94,1007,130,1.54
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:56:47 2022,24.17,100,1008,0,1.54
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:56:57 2022,20.45,80,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:56:57 2022,26.06,83,1009,0,0.51
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:57:04 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:57:07 2022,18.33,57,1016,230,5.14
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:57:14 2022,25.99,89,1008,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:57:17 2022,11.34,50,1017,100,6.69
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:57:24 2022,27.0,79,1007,155,4.22
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:57:27 2022,20.45,80,1013,73,2.25
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:57:34 2022,25.99,89,1008,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:57:37 2022,20.45,80,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:57:44 2022,26.06,83,1009,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:57:47 2022,20.45,80,1013,73,2.25
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:57:54 2022,24.95,94,1007,130,1.54
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:57:57 2022,18.33,57,1016,230,5.14
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:58:04 2022,27.0,79,1007,155,4.22
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:58:07 2022,24.17,100,1008,0,1.54
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:58:14 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:58:17 2022,18.33,57,1016,230,5.14
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:58:24 2022,26.06,83,1009,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:58:27 2022,24.17,100,1008,0,1.54
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:58:34 2022,27.0,79,1007,155,4.22
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:58:37 2022,11.34,50,1017,100,6.69
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 21:58:44 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:58:47 2022,18.33,57,1016,230,5.14
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:58:54 2022,26.06,83,1009,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:58:57 2022,11.34,50,1017,100,6.69
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:59:04 2022,25.99,89,1008,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:59:07 2022,24.17,100,1008,0,1.54
1580240,hue,VN,107.6,16.4667,Wed Apr 13 21:59:14 2022,26.06,83,1009,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 21:59:17 2022,24.17,100,1008,0,1.54
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:59:24 2022,25.99,89,1008,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 21:59:27 2022,20.45,80,1013,73,2.25
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:59:34 2022,25.99,89,1008,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:59:37 2022,11.34,50,1017,100,6.69
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 21:59:44 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 21:59:47 2022,11.34,50,1017,100,6.69
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 21:59:54 2022,25.99,89,1008,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 21:59:57 2022,18.33,57,1016,230,5.14
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 22:00:04 2022,27.0,79,1007,155,4.22
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:00:07 2022,20.45,80,1013,73,2.25
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 22:00:14 2022,24.95,94,1007,130,1.54
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 22:00:17 2022,11.34,50,1017,100,6.69
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:00:24 2022,26.06,83,1009,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:00:27 2022,20.45,80,1013,73,2.25
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 22:00:34 2022,27.0,79,1007,155,4.22
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:00:37 2022,20.45,80,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:00:44 2022,26.06,83,1009,0,0.51
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 22:00:47 2022,24.17,100,1008,0,1.54
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:00:54 2022,26.06,83,1009,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 22:00:57 2022,11.34,50,1017,100,6.69
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 22:01:05 2022,25.99,89,1008,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 22:01:07 2022,18.33,57,1016,230,5.14
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 22:01:14 2022,25.99,89,1008,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:01:17 2022,20.45,80,1013,73,2.25
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 22:01:24 2022,24.95,94,1007,130,1.54
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 22:01:27 2022,24.17,100,1008,0,1.54
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:01:34 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 22:01:37 2022,18.33,57,1016,230,5.14
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 22:01:44 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 22:01:47 2022,18.33,57,1016,230,5.14
1581298,haiphong,VN,106.6822,20.8561,Wed Apr 13 22:01:54 2022,24.95,94,1007,130,1.54
2088122,pari,PG,147.2167,-9.5165,Wed Apr 13 22:01:57 2022,24.17,100,1008,0,1.54
1581130,hanoi,VN,105.8412,21.0245,Wed Apr 13 22:02:04 2022,27.0,79,1007,155,4.22
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 22:02:07 2022,18.33,57,1016,230,5.14
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 22:02:14 2022,25.99,89,1008,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:02:17 2022,20.45,80,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:02:24 2022,26.06,83,1009,0,0.51
1850144,tokyo,JP,139.6917,35.6895,Wed Apr 13 22:02:27 2022,20.45,80,1013,73,2.25
1580240,hue,VN,107.6,16.4667,Wed Apr 13 22:02:34 2022,26.06,83,1009,0,0.51
2643743,london,GB,-0.1257,51.5085,Wed Apr 13 22:02:37 2022,18.33,57,1016,230,5.14
1583992,danang,VN,108.2208,16.0678,Wed Apr 13 22:02:44 2022,25.99,89,1008,0,0.51
1835848,seoul,KR,126.9778,37.5683,Wed Apr 13 22:02:47 2022,11.34,50,1017,100,6.69
1581130,hanoi,VN,105.8412,21.0245,Tue Apr 12 08:27:11 2022,24.0,87,1009,138,3.15
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:10:09 2022,29.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:10:18 2022,12.34,56,1019,70,4.63
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:10:19 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:10:28 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:10:29 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:10:38 2022,11.87,88,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:10:39 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:10:48 2022,7.89,93,1021,240,1.55
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:10:49 2022,29.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:10:58 2022,29.91,71,1006,254,3.87
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:10:59 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:11:08 2022,7.89,93,1021,240,1.55
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:11:18 2022,7.89,93,1021,240,1.55
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:11:19 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:11:28 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:11:29 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:11:38 2022,12.66,56,1019,69,3.09
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:11:39 2022,29.06,74,1010,360,2.06
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:11:48 2022,12.66,56,1019,69,3.09
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:11:49 2022,29.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:11:58 2022,7.89,93,1021,240,1.55
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:11:59 2022,29.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:12:08 2022,7.89,93,1021,240,1.55
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:12:09 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:12:18 2022,7.89,93,1021,240,1.55
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:12:19 2022,29.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:12:28 2022,12.66,56,1019,69,3.09
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:12:29 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:12:38 2022,11.87,88,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:12:39 2022,30.99,62,1009,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:12:48 2022,11.87,88,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:12:49 2022,29.06,74,1010,360,2.06
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:12:58 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:12:59 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:13:08 2022,12.66,56,1019,69,3.09
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:13:09 2022,29.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:13:18 2022,11.87,88,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:13:19 2022,30.99,62,1009,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:13:28 2022,12.66,56,1019,69,3.09
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:13:29 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:13:38 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:13:39 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:13:48 2022,29.91,71,1006,254,3.87
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:13:49 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:13:58 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:13:59 2022,30.99,62,1009,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:14:08 2022,12.66,56,1019,69,3.09
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:14:09 2022,30.99,62,1009,0,1.03
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:14:18 2022,11.87,88,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:14:19 2022,28.95,65,1009,150,4.12
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:14:28 2022,12.66,56,1019,69,3.09
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:14:29 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:14:38 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:14:39 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:14:48 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:14:49 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:14:58 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:14:59 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:15:08 2022,11.87,88,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:15:09 2022,30.99,62,1009,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:15:18 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:15:19 2022,30.99,62,1009,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:15:28 2022,12.66,56,1019,69,3.09
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:15:29 2022,29.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:15:38 2022,29.91,71,1006,254,3.87
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:15:39 2022,29.0,49,1008,152,3.89
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:15:48 2022,12.66,56,1019,69,3.09
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:15:49 2022,29.06,74,1010,360,2.06
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:15:58 2022,11.87,88,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:15:59 2022,29.06,74,1010,360,2.06
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:16:08 2022,12.66,56,1019,69,3.09
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:16:09 2022,29.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:16:18 2022,7.97,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:16:19 2022,29.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:16:28 2022,11.87,88,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:16:29 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:16:38 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:16:39 2022,30.99,62,1009,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:16:48 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:16:49 2022,30.99,62,1009,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:16:58 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:16:59 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:17:08 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:17:09 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:17:18 2022,29.91,71,1006,254,3.87
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:17:19 2022,29.0,49,1008,152,3.89
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:17:28 2022,7.97,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:17:29 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:17:38 2022,7.97,92,1021,220,2.06
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:17:39 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:17:48 2022,11.87,88,1020,30,8.75
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:17:49 2022,29.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:17:58 2022,11.87,88,1020,30,8.75
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:17:59 2022,28.95,65,1009,150,4.12
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:18:08 2022,29.91,71,1006,254,3.87
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:18:09 2022,29.0,49,1008,152,3.89
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:18:18 2022,11.92,87,1020,30,8.75
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:18:19 2022,29.06,74,1010,360,2.06
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:18:28 2022,12.66,56,1019,69,3.09
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:18:30 2022,30.99,62,1009,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:18:38 2022,7.97,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:18:39 2022,29.06,74,1010,360,2.06
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:18:48 2022,12.66,56,1019,69,3.09
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:18:49 2022,29.06,74,1010,360,2.06
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:18:58 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:18:59 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:19:08 2022,29.91,71,1006,254,3.87
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:19:10 2022,29.06,74,1010,360,2.06
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:19:18 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:19:19 2022,30.99,62,1009,0,1.03
1835848,seoul,KR,126.9778,37.5683,Thu Apr 14 11:19:29 2022,12.66,56,1019,69,3.09
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:19:29 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:19:39 2022,7.97,92,1021,220,2.06
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:19:40 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:19:49 2022,29.91,71,1006,254,3.87
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:19:50 2022,30.99,62,1009,0,1.03
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:19:59 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:20:00 2022,28.95,65,1009,150,4.12
1850144,tokyo,JP,139.6917,35.6895,Thu Apr 14 11:20:09 2022,11.92,87,1020,30,8.75
1583992,danang,VN,108.2208,16.0678,Thu Apr 14 11:20:10 2022,30.99,62,1009,0,1.03
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:20:19 2022,7.97,92,1021,220,2.06
1581130,hanoi,VN,105.8412,21.0245,Thu Apr 14 11:20:20 2022,30.0,49,1008,152,3.89
2088122,pari,PG,147.2167,-9.5165,Thu Apr 14 11:20:29 2022,29.91,71,1006,254,3.87
1581298,haiphong,VN,106.6822,20.8561,Thu Apr 14 11:20:30 2022,28.95,65,1009,150,4.12
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:20:39 2022,7.97,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:20:40 2022,29.06,74,1010,360,2.06
2643743,london,GB,-0.1257,51.5085,Thu Apr 14 11:20:49 2022,7.97,92,1021,220,2.06
1580240,hue,VN,107.6,16.4667,Thu Apr 14 11:20:50 2022,29.06,74,1009,20,2.57
